-1.00 0.032258 
-0.90 0.039526 
-0.80 0.049505 
-0.70 0.063694 
-0.60 0.084746 
-0.50 0.117647 
-0.40 0.172414 
-0.30 0.270270 
-0.20 0.454545 
-0.10 0.769231 
-0.00 1.000000 
0.10 0.769231 
0.20 0.454545 
0.30 0.270270 
0.40 0.172414 
0.50 0.117647 
0.60 0.084746 
0.70 0.063694 
0.80 0.049505 
0.90 0.039526 
1.00 0.032258 
