-1.00 0.000000 
-0.90 0.000000 
-0.80 0.000003 
-0.70 0.000055 
-0.60 0.000747 
-0.50 0.006738 
-0.40 0.040762 
-0.30 0.165299 
-0.20 0.449329 
-0.10 0.818731 
-0.00 1.000000 
0.10 0.818731 
0.20 0.449329 
0.30 0.165299 
0.40 0.040762 
0.50 0.006738 
0.60 0.000747 
0.70 0.000055 
0.80 0.000003 
0.90 0.000000 
1.00 0.000000 
