1	0.330583277232
2	0.073656699456
3	0.023073385996
4	0.010169296293
5	0.004850458346
6	0.002789125197
7	0.002109003866
8	0.001481952400
9	0.000878781702
10	0.000425066445
11	0.000209870586
12	0.000116825496
13	0.000073614418
14	0.000049944110
15	0.000027543710
16	0.000016111118
17	0.000009070195
18	0.000002407772
19	0.000002266998
20	0.000001080307
21	0.000000382296
22	0.000000229349
23	0.000000124438
24	0.000000068645
25	0.000000041936
26	0.000000016789
27	0.000000009568
28	0.000000005187
29	0.000000002548
30	0.000000001096
31	0.000000000378
32	0.000000000235
33	0.000000000101
34	0.000000000031
35	0.000000000007
36	0.000000000002
37	0.000000000000
38	0.000000000000
39	0.000000000000
40	0.000000000000
41	0.000000000000
42	0.000000000000
43	0.000000000000
44	0.000000000000
45	0.000000000000
46	0.000000000000
47	0.000000000000
48	0.000000000000
49	0.000000000000
