-14.0363  -2.03727  -2.53858  -2.94685
-14.032  -2.60473  -2.0238  -3.29828
-14.0277  -2.10737  -2.39539  -2.23378
-14.0234  -2.86461  -2.86461  -2.47906
-14.019  -2.17381  -2.30996  -2.01765
-14.0147  -1.95919  -1.95919  -2.14527
-14.0104  -2.25751  -2.25751  -2.07728
-14.0061  -3.91089  -3.91089  -2.69913
-14.0018  -2.22772  -2.28167  -1.97617
-13.9974  -3.29134  -3.29134  -2.49925
-13.9931  -2.21578  -2.21578  -2.28619
-13.9888  -3.17092  -3.17092  -3.64402
-13.9845  -2.21962  -2.32961  -3.66145
-13.9802  -3.20647  -3.20647  -3.20647
-13.9758  -2.23903  -2.23903  -2.85645
-13.9715  -3.44292  -3.44292  -2.67912
-13.9672  -2.27556  -2.30169  -2.5641
-13.9629  -3.99977  -3.99977  -2.48182
-13.9585  -2.3332  -2.3332  -2.53377
-13.9542  -3.12349  -3.12349  -2.61658
-13.9499  -2.42043  -2.42043  -2.33512
-13.9456  -2.79888  -2.08588  -2.79888
-13.9413  -2.55673  -2.55673  -2.28404
-13.9369  -2.5847  -2.5847  -2.99927
-13.9326  -2.80107  -2.80107  -2.25632
-13.9283  -2.42203  -2.24961  -2.11316
-13.924  -3.6514  -3.6514  -2.87612
-13.9197  -2.29  -2.29  -2.1287
-13.9153  -2.88888  -2.88888  -2.88888
-13.911  -2.1786  -2.61672  -2.67662
-13.9067  -2.2219  -2.52923  -2.42477
-13.9024  -3.22885  -2.08214  -2.45025
-13.898  -2.39639  -2.32194  -2.48377
-13.8937  -2.13564  -2.86171  -2.52706
-13.8894  -2.72229  -2.17322  -2.58292
-13.8851  -2.29686  -2.45931  -2.65602
-13.8808  -3.45438  -3.45438  -3.45369
-13.8764  -2.57579  -2.24433  -2.26438
-13.8721  -2.56544  -1.95899  -2.21
-13.8678  -3.83537  -2.07911  -2.91411
-13.8635  -2.5372  -2.5372  -2.73832
-13.8592  -2.60632  -2.60632  -2.65621
-13.8548  -3.83222  -3.83222  -2.83215
-13.8505  -2.57426  -1.97739  -2.22592
-13.8462  -2.56693  -2.29409  -2.27509
-13.8419  -3.49581  -3.49581  -2.79453
-13.8376  -2.24675  -2.70509  -2.50588
-13.8332  -2.4689  -2.38039  -2.39499
-13.8289  -2.91159  -2.91159  -3.22052
-13.8246  -2.18289  -3.07064  -2.18289
-13.8203  -2.34601  -2.54797  -2.12112
-13.8159  -2.32597  -2.59415  -2.27355
-13.8116  -3.17052  -3.17052  -3.17052
-13.8073  -2.95637  -2.95637  -2.53961
-13.803  -2.55308  -2.37112  -2.24129
-13.7987  -2.35609  -2.35609  -3.0794
-13.7943  -3.00503  -3.00503  -2.5659
-13.79  -3.28601  -3.28601  -3.28601
-13.7857  -2.71198  -2.71198  -2.51277
-13.7814  -2.48371  -2.48371  -2.79441
-13.7771  -2.67802  -2.34241  -3.35878
-13.7727  -3.07114  -3.07114  -2.711
-13.7684  -3.49009  -3.49009  -3.49009
-13.7641  -2.84775  -2.84775  -2.60298
-13.7598  -2.40409  -2.40409  -3.50432
-13.7554  -2.53281  -2.46983  -2.25443
-13.7511  -2.70043  -2.70043  -2.44878
-13.7468  -2.29484  -2.9486  -2.52201
-13.7425  -3.48419  -3.48419  -3.15819
-13.7382  -3.39677  -2.24609  -2.78941
-13.7338  -2.97357  -2.97357  -3.25066
-13.7295  -2.78033  -2.3668  -2.78033
-13.7252  -2.65975  -2.4309  -2.4987
-13.7209  -2.57576  -2.49727  -2.92208
-13.7166  -2.56547  -2.07057  -2.29003
-13.7122  -2.63468  -2.468  -4.18343
-13.7079  -2.70352  -2.43328  -2.70352
-13.7036  -2.76991  -2.40762  -3.11717
-13.6993  -2.83079  -2.3895  -2.42125
-13.6949  -2.88226  -2.88226  -2.57083
-13.6906  -2.91991  -2.37233  -2.78086
-13.6863  -2.37233  -2.93983  -2.47569
-13.682  -2.37783  -2.37783  -3.20011
-13.6777  -2.38893  -2.9203  -2.84127
-13.6733  -2.40595  -2.40595  -2.66104
-13.669  -2.4295  -2.83519  -2.61541
-13.6647  -2.77813  -2.77813  -2.41974
-13.6604  -2.71654  -2.71654  -2.49615
-13.6561  -2.65317  -2.65317  -3.14811
-13.6517  -2.58991  -2.58991  -2.93431
-13.6474  -2.52793  -2.70678  -2.76123
-13.6431  -2.46793  -2.46793  -2.75016
-13.6388  -2.41029  -3.0247  -2.83222
-13.6344  -2.35515  -2.35515  -2.35515
-13.6301  -2.34756  -3.61028  -2.67298
-13.6258  -2.42154  -3.0448  -2.65267
-13.6215  -2.51635  -2.79627  -2.6437
-13.6172  -2.64517  -2.63185  -2.92637
-13.6128  -2.84034  -2.50749  -2.84034
-13.6085  -3.2307  -2.40677  -2.87318
-13.6042  -3.51619  -3.51619  -2.7466
-13.5999  -2.90919  -2.49675  -2.70575
-13.5956  -2.65856  -2.66158  -3.44737
-13.5912  -2.49603  -2.943  -3.51771
-13.5869  -4.16692  -4.16692  -3.18931
-13.5826  -2.49346  -2.49346  -2.84133
-13.5783  -2.69184  -2.66333  -2.42195
-13.5739  -3.08303  -3.08303  -3.31957
-13.5696  -3.38678  -3.38678  -3.12271
-13.5653  -2.61886  -2.77589  -2.85855
-13.561  -2.96985  -2.96985  -3.39952
-13.5567  -3.5404  -3.5404  -3.5404
-13.5523  -2.77616  -2.77616  -2.99386
-13.548  -3.07815  -3.07815  -3.74049
-13.5437  -3.1938  -3.1938  -3.01612
-13.5394  -2.66975  -2.66975  -2.7402
-13.5351  -3.84048  -3.84048  -3.30986
-13.5307  -2.63265  -2.84215  -2.96904
-13.5264  -3.16218  -2.51675  -3.25548
-13.5221  -3.01146  -3.01146  -2.72183
-13.5178  -2.99953  -2.57571  -3.28161
-13.5134  -3.13246  -2.53999  -3.32794
-13.5091  -2.60311  -2.96201  -2.88645
-13.5048  -3.14326  -3.14326  -3.37346
-13.5005  -2.59402  -3.0141  -2.70755
-13.4962  -2.59026  -2.59026  -2.85114
-13.4918  -3.19426  -3.19426  -2.68299
-13.4875  -2.67649  -2.88435  -3.93449
-13.4832  -3.94514  -3.94514  -3.1698
-13.4789  -2.83829  -2.83829  -2.93091
-13.4746  -3.22061  -2.56714  -3.22061
-13.4702  -3.21379  -3.21379  -2.76853
-13.4659  -2.82433  -2.82433  -2.63639
-13.4616  -2.55164  -3.39159  -2.64356
-13.4573  -3.21303  -3.21303  -3.45948
-13.4529  -2.8076  -2.7978  -3.61126
-13.4486  -3.16217  -2.41936  -4.03904
-13.4443  -3.83729  -2.4903  -3.83729
-13.44  -3.04102  -2.40148  -2.66076
-13.4357  -2.84733  -2.79421  -2.66192
-13.4313  -3.11816  -3.11816  -3.29072
-13.427  -3.77405  -3.77405  -3.17857
-13.4227  -3.4429  -3.4429  -2.96048
-13.4184  -3.08294  -3.08294  -3.46691
-13.4141  -2.9103  -2.9103  -4.53445
-13.4097  -2.89268  -2.80364  -3.24617
-13.4054  -3.01336  -2.73188  -2.91901
-13.4011  -3.14382  -3.14382  -2.72515
-13.3968  -2.64902  -3.2804  -2.87907
-13.3924  -3.41197  -2.50474  -3.27879
-13.3881  -3.51445  -2.52008  -3.27408
-13.3838  -3.55438  -3.55438  -2.93012
-13.3795  -3.51483  -2.62811  -3.51483
-13.3752  -3.41496  -2.64799  -3.56255
-13.3708  -3.28818  -2.6793  -3.28818
-13.3665  -2.72443  -2.72443  -3.78284
-13.3622  -2.78768  -2.78768  -3.24767
-13.3579  -2.87721  -2.87721  -3.24301
-13.3536  -3.01058  -3.01058  -2.79522
-13.3492  -3.23735  -3.23735  -3.42922
-13.3449  -3.86397  -3.86397  -3.26264
-13.3406  -2.6814  -3.45635  -3.06226
-13.3363  -2.81568  -3.05579  -2.94795
-13.3319  -3.0303  -2.83813  -3.33892
-13.3276  -3.52985  -2.57579  -2.96572
-13.3233  -3.41726  -2.70892  -3.23854
-13.319  -2.95861  -2.91572  -2.68524
-13.3147  -3.36136  -3.36136  -2.99655
-13.3103  -3.41847  -3.41847  -3.02288
-13.306  -2.99522  -2.90831  -3.34724
-13.3017  -4.00318  -4.00318  -4.00318
-13.2974  -3.07185  -2.86828  -2.75326
-13.2931  -2.73789  -3.45407  -3.13163
-13.2887  -2.83153  -3.16459  -3.40376
-13.2844  -3.41568  -2.75619  -2.96005
-13.2801  -3.13226  -3.13226  -3.30379
-13.2758  -3.68765  -3.68765  -4.51285
-13.2715  -3.00097  -2.968  -3.08358
-13.2671  -3.75376  -3.75376  -3.75376
-13.2628  -3.23954  -3.23954  -3.62496
-13.2585  -3.12339  -3.12339  -3.12076
-13.2542  -3.93995  -3.93995  -3.93995
-13.2498  -2.81928  -3.3396  -2.9255
-13.2455  -3.01522  -3.00503  -2.74964
-13.2412  -3.28054  -2.60927  -3.16407
-13.2369  -3.91403  -2.74626  -3.35542
-13.2326  -3.65858  -2.67447  -2.9958
-13.2282  -2.86118  -3.30002  -3.35879
-13.2239  -3.1401  -2.94503  -3.05591
-13.2196  -3.05064  -3.05064  -3.30922
-13.2153  -3.08446  -3.08446  -3.26468
-13.211  -3.12431  -2.9774  -3.04505
-13.2066  -2.9774  -3.13476  -2.91998
-13.2023  -2.99985  -3.1143  -3.48629
-13.198  -3.06744  -3.04805  -3.1486
-13.1937  -3.00222  -3.13124  -3.89328
-13.1893  -2.92673  -3.27314  -2.79236
-13.185  -3.55568  -3.55568  -3.86482
-13.1807  -4.60584  -4.60584  -3.23224
-13.1764  -3.42627  -3.42627  -4.01325
-13.1721  -3.1131  -3.0559  -3.04181
-13.1677  -3.37488  -2.91657  -3.25341
-13.1634  -4.09912  -2.81309  -3.45697
-13.1591  -3.20476  -3.00995  -2.93634
-13.1548  -2.91695  -3.42617  -3.81335
-13.1505  -3.57055  -3.57055  -5.14438
-13.1461  -3.22069  -3.22069  -4.33696
-13.1418  -3.86302  -3.86302  -3.86302
-13.1375  -3.03897  -3.03897  -2.8877
-13.1332  -3.65717  -3.65717  -3.32639
-13.1288  -3.39026  -2.96396  -3.14684
-13.1245  -3.29262  -3.01363  -3.85371
-13.1202  -5.56679  -5.56679  -3.31393
-13.1159  -3.34473  -3.00104  -3.02901
-13.1116  -3.22497  -3.22497  -3.318
-13.1072  -3.59411  -3.59411  -3.86586
-13.1029  -4.57184  -4.57184  -3.58283
-13.0986  -3.60256  -2.94178  -3.31704
-13.0943  -3.01586  -3.38171  -3.79722
-13.09  -3.28026  -3.28026  -4.35107
-13.0856  -3.23764  -3.23764  -3.09477
-13.0813  -3.11905  -3.23764  -4.68314
-13.077  -3.09691  -3.27938  -3.04074
-13.0727  -3.37617  -3.0497  -3.12571
-13.0683  -3.57736  -2.98514  -3.31767
-13.064  -4.23077  -4.23077  -3.56351
-13.0597  -2.96744  -3.70777  -3.06271
-13.0554  -3.30218  -3.30218  -3.40497
-13.0511  -3.07144  -3.07144  -3.07144
-13.0467  -5.11954  -2.90519  -3.39305
-13.0424  -3.33675  -2.77349  -3.01297
-13.0381  -3.5942  -3.5942  -4.27933
-13.0338  -3.04452  -3.5266  -3.51918
-13.0295  -3.52779  -3.04988  -3.52779
-13.0251  -3.45546  -3.08303  -3.34833
-13.0208  -3.89566  -3.89566  -3.49312
-13.0165  -3.26576  -3.26576  -3.59515
-13.0122  -3.60992  -3.04757  -3.14191
-13.0078  -4.22396  -4.22396  -3.89042
-13.0035  -3.51435  -3.08974  -3.45972
-12.9992  -3.21194  -3.30597  -3.15107
-12.9949  -3.20342  -3.32679  -3.35346
-12.9906  -3.41533  -3.15363  -3.94802
-12.9862  -3.45342  -3.45342  -3.20695
-12.9819  -3.16014  -3.16014  -3.60575
-12.9776  -3.34956  -3.34956  -3.56638
-12.9733  -3.32647  -3.24229  -3.41505
-12.969  -3.5444  -3.5444  -3.49832
-12.9646  -4.30004  -4.30004  -3.65624
-12.9603  -3.63153  -3.63153  -3.18323
-12.956  -3.24821  -3.24821  -3.83371
-12.9517  -4.29091  -4.29091  -3.66408
-12.9473  -3.41845  -2.86487  -3.10165
-12.943  -3.06617  -3.93909  -3.27238
-12.9387  -3.26051  -3.38175  -3.51163
-12.9344  -4.47657  -4.47657  -3.71565
-12.9301  -3.54068  -3.54068  -3.28048
-12.9257  -3.41367  -3.25967  -3.81862
-12.9214  -3.12275  -3.12275  -3.35168
-12.9171  -4.77612  -4.77612  -3.53907
-12.9128  -4.08009  -4.08009  -4.08009
-12.9085  -3.89239  -3.11289  -3.76543
-12.9041  -3.92366  -2.99588  -3.92366
-12.8998  -4.24025  -4.24025  -3.37181
-12.8955  -4.25221  -4.25221  -4.25221
-12.8912  -3.19112  -3.65731  -4.16807
-12.8868  -3.36248  -3.37515  -4.1867
-12.8825  -3.82254  -3.82254  -4.09755
-12.8782  -3.77407  -3.77407  -4.54588
-12.8739  -3.52755  -3.27277  -3.43653
-12.8696  -3.91178  -3.91178  -3.40166
-12.8652  -3.64299  -3.64299  -3.95206
-12.8609  -3.54013  -3.54013  -3.30997
-12.8566  -3.12546  -4.31057  -3.12546
-12.8523  -3.87676  -3.18224  -3.57758
-12.848  -3.58842  -3.58842  -3.70255
-12.8436  -3.48454  -3.48454  -3.57981
-12.8393  -3.46468  -3.37279  -3.17878
-12.835  -3.51562  -3.51562  -3.3055
-12.8307  -3.66787  -3.66787  -3.55675
-12.8263  -4.13414  -4.13414  -4.29563
-12.822  -3.92746  -3.06797  -3.89459
-12.8177  -3.44495  -3.43099  -3.89459
-12.8134  -4.12789  -4.12789  -3.71019
-12.8091  -3.57051  -3.35024  -3.48354
-12.8047  -4.30236  -3.18155  -4.30236
-12.8004  -3.40683  -3.50964  -3.24627
-12.7961  -3.73607  -3.73607  -3.52385
-12.7918  -4.48938  -4.48938  -3.83278
-12.7875  -4.20153  -4.20153  -5.21043
-12.7831  -3.98589  -3.98589  -5.0457
